fechaHora,trxs
12/06/2022 09:30:00 AM,288
12/06/2022 09:35:00 AM,279
12/06/2022 09:40:00 AM,330
12/06/2022 09:45:00 AM,294
12/06/2022 09:50:00 AM,330
12/06/2022 09:55:00 AM,318
12/06/2022 10:00:00 AM,318
12/06/2022 10:05:00 AM,435
12/06/2022 10:10:00 AM,399
12/06/2022 10:15:00 AM,441
12/06/2022 10:20:00 AM,471
12/06/2022 10:25:00 AM,504
12/06/2022 10:30:00 AM,534
12/06/2022 10:35:00 AM,606
12/06/2022 10:40:00 AM,600
12/06/2022 10:45:00 AM,624
12/06/2022 10:50:00 AM,555
12/06/2022 10:55:00 AM,645
12/06/2022 11:00:00 AM,498
12/06/2022 11:05:00 AM,513
12/06/2022 11:10:00 AM,579
12/06/2022 11:15:00 AM,519
12/06/2022 11:20:00 AM,558
12/06/2022 11:25:00 AM,624
12/06/2022 11:30:00 AM,501
12/06/2022 11:35:00 AM,597
12/06/2022 11:40:00 AM,549
12/06/2022 11:45:00 AM,579
12/06/2022 11:50:00 AM,555
12/06/2022 11:55:00 AM,498
12/06/2022 12:00:00 PM,564
12/06/2022 12:05:00 PM,552
12/06/2022 12:10:00 PM,549
12/06/2022 12:15:00 PM,540
12/06/2022 12:20:00 PM,528
12/06/2022 12:25:00 PM,456
12/06/2022 12:30:00 PM,540
12/06/2022 12:35:00 PM,546
12/06/2022 12:40:00 PM,570
12/06/2022 12:45:00 PM,675
12/06/2022 12:50:00 PM,597
12/06/2022 12:55:00 PM,525
12/06/2022 01:00:00 PM,585
12/06/2022 01:05:00 PM,531
12/06/2022 01:10:00 PM,435
12/06/2022 01:15:00 PM,510
12/06/2022 01:20:00 PM,510
12/06/2022 01:25:00 PM,429
12/06/2022 01:30:00 PM,468
12/06/2022 01:35:00 PM,558
12/06/2022 01:40:00 PM,501
12/06/2022 01:45:00 PM,429
12/06/2022 01:50:00 PM,444
12/06/2022 01:55:00 PM,504
12/06/2022 02:00:00 PM,549
12/06/2022 02:05:00 PM,501
12/06/2022 02:10:00 PM,567
12/06/2022 02:15:00 PM,543
12/06/2022 02:20:00 PM,504
12/06/2022 02:25:00 PM,444
12/06/2022 02:30:00 PM,495
12/06/2022 02:35:00 PM,471
12/06/2022 02:40:00 PM,372
12/06/2022 02:45:00 PM,483
12/06/2022 02:50:00 PM,528
12/06/2022 02:55:00 PM,420
12/06/2022 03:00:00 PM,504
12/06/2022 03:05:00 PM,465
12/06/2022 03:10:00 PM,405
12/06/2022 03:15:00 PM,468
12/06/2022 03:20:00 PM,411
12/06/2022 03:25:00 PM,399
12/06/2022 03:30:00 PM,423
12/06/2022 03:35:00 PM,435
12/06/2022 03:40:00 PM,378
12/06/2022 03:45:00 PM,438
12/06/2022 03:50:00 PM,393
12/06/2022 03:55:00 PM,336
12/06/2022 04:00:00 PM,420
12/06/2022 04:05:00 PM,387
12/06/2022 04:10:00 PM,387
12/06/2022 04:15:00 PM,420
12/06/2022 04:20:00 PM,450
12/06/2022 04:25:00 PM,453
12/06/2022 04:30:00 PM,372
12/06/2022 04:35:00 PM,348
12/06/2022 04:40:00 PM,447
12/06/2022 04:45:00 PM,417
12/06/2022 04:50:00 PM,417
12/06/2022 04:55:00 PM,426
12/06/2022 05:00:00 PM,405
12/06/2022 05:05:00 PM,408
12/06/2022 05:10:00 PM,444
12/06/2022 05:15:00 PM,393
12/06/2022 05:20:00 PM,411
12/06/2022 05:25:00 PM,387
12/06/2022 05:30:00 PM,360
12/06/2022 05:35:00 PM,411
12/06/2022 05:40:00 PM,474
12/06/2022 05:45:00 PM,375
12/06/2022 05:50:00 PM,393
12/06/2022 05:55:00 PM,294
12/06/2022 06:00:00 PM,444
12/06/2022 06:05:00 PM,408
12/06/2022 06:10:00 PM,324
12/06/2022 06:15:00 PM,423
12/06/2022 06:20:00 PM,414
12/06/2022 06:25:00 PM,384
12/06/2022 06:30:00 PM,447
12/06/2022 06:35:00 PM,369
12/06/2022 06:40:00 PM,441
12/06/2022 06:45:00 PM,438
12/06/2022 06:50:00 PM,405
12/06/2022 06:55:00 PM,396
12/06/2022 07:00:00 PM,372
12/06/2022 07:05:00 PM,390
12/06/2022 07:10:00 PM,405
12/06/2022 07:15:00 PM,417
12/06/2022 07:20:00 PM,429
12/06/2022 07:25:00 PM,423
12/06/2022 07:30:00 PM,444
12/06/2022 07:35:00 PM,399
12/06/2022 07:40:00 PM,459
12/06/2022 07:45:00 PM,459
12/06/2022 07:50:00 PM,405
12/06/2022 07:55:00 PM,399
12/06/2022 08:00:00 PM,492
12/06/2022 08:05:00 PM,402
12/06/2022 08:10:00 PM,417
12/06/2022 08:15:00 PM,423
12/06/2022 08:20:00 PM,474
12/06/2022 08:25:00 PM,516
12/06/2022 08:30:00 PM,483
12/06/2022 08:35:00 PM,456
12/06/2022 08:40:00 PM,501
12/06/2022 08:45:00 PM,381
12/06/2022 08:50:00 PM,444
12/06/2022 08:55:00 PM,486
12/06/2022 09:00:00 PM,453
12/06/2022 09:05:00 PM,477
12/06/2022 09:10:00 PM,483
12/06/2022 09:15:00 PM,540
12/06/2022 09:20:00 PM,453
12/06/2022 09:25:00 PM,471
12/06/2022 09:30:00 PM,426
12/06/2022 09:35:00 PM,420
12/06/2022 09:40:00 PM,453
12/06/2022 09:45:00 PM,432
12/06/2022 09:50:00 PM,498
12/06/2022 09:55:00 PM,441
12/06/2022 10:00:00 PM,489
12/06/2022 10:05:00 PM,471
12/06/2022 10:10:00 PM,516
12/06/2022 10:15:00 PM,525
12/06/2022 10:20:00 PM,513
12/06/2022 10:25:00 PM,354
12/06/2022 10:30:00 PM,387
12/06/2022 10:35:00 PM,483
12/06/2022 10:40:00 PM,378
12/06/2022 10:45:00 PM,411
12/06/2022 10:50:00 PM,453
12/06/2022 10:55:00 PM,414
12/06/2022 11:00:00 PM,342
12/06/2022 11:05:00 PM,399
12/06/2022 11:10:00 PM,357
12/06/2022 11:15:00 PM,405
12/06/2022 11:20:00 PM,378
12/06/2022 11:25:00 PM,393
12/06/2022 11:30:00 PM,309
12/06/2022 11:35:00 PM,333
12/06/2022 11:40:00 PM,276
12/06/2022 11:45:00 PM,267
12/06/2022 11:50:00 PM,207
12/06/2022 11:55:00 PM,291
13/06/2022,258
13/06/2022 12:05:00 AM,213
13/06/2022 12:10:00 AM,213
13/06/2022 12:15:00 AM,207
13/06/2022 12:20:00 AM,156
13/06/2022 12:25:00 AM,165
13/06/2022 12:30:00 AM,153
13/06/2022 12:35:00 AM,135
13/06/2022 12:40:00 AM,132
13/06/2022 12:45:00 AM,126
13/06/2022 12:50:00 AM,78
13/06/2022 12:55:00 AM,111
13/06/2022 01:00:00 AM,99
13/06/2022 01:05:00 AM,84
13/06/2022 01:10:00 AM,42
13/06/2022 01:15:00 AM,24
13/06/2022 01:20:00 AM,15
13/06/2022 01:25:00 AM,12
13/06/2022 01:30:00 AM,24
13/06/2022 01:35:00 AM,48
13/06/2022 01:40:00 AM,27
13/06/2022 01:45:00 AM,72
13/06/2022 01:50:00 AM,63
13/06/2022 01:55:00 AM,63
13/06/2022 02:00:00 AM,72
13/06/2022 02:05:00 AM,48
13/06/2022 02:10:00 AM,57
13/06/2022 02:15:00 AM,24
13/06/2022 02:20:00 AM,54
13/06/2022 02:25:00 AM,54
13/06/2022 02:30:00 AM,15
13/06/2022 02:35:00 AM,18
13/06/2022 02:40:00 AM,42
13/06/2022 02:45:00 AM,33
13/06/2022 02:50:00 AM,33
13/06/2022 02:55:00 AM,33
13/06/2022 03:00:00 AM,39
13/06/2022 03:05:00 AM,12
13/06/2022 03:10:00 AM,36
13/06/2022 03:15:00 AM,27
13/06/2022 03:20:00 AM,27
13/06/2022 03:25:00 AM,18
13/06/2022 03:30:00 AM,24
13/06/2022 03:35:00 AM,24
13/06/2022 03:40:00 AM,9
13/06/2022 03:45:00 AM,27
13/06/2022 03:50:00 AM,18
13/06/2022 03:55:00 AM,18
13/06/2022 04:00:00 AM,24
13/06/2022 04:05:00 AM,12
13/06/2022 04:10:00 AM,12
13/06/2022 04:15:00 AM,12
13/06/2022 04:20:00 AM,24
13/06/2022 04:25:00 AM,6
13/06/2022 04:30:00 AM,15
13/06/2022 04:35:00 AM,18
13/06/2022 04:40:00 AM,18
13/06/2022 04:45:00 AM,15
13/06/2022 04:50:00 AM,33
13/06/2022 04:55:00 AM,18
13/06/2022 05:00:00 AM,9
13/06/2022 05:05:00 AM,9
13/06/2022 05:10:00 AM,39
13/06/2022 05:15:00 AM,21
13/06/2022 05:20:00 AM,24
13/06/2022 05:25:00 AM,24
13/06/2022 05:30:00 AM,30
13/06/2022 05:35:00 AM,33
13/06/2022 05:40:00 AM,48
13/06/2022 05:45:00 AM,69
13/06/2022 05:50:00 AM,39
13/06/2022 05:55:00 AM,72
13/06/2022 06:00:00 AM,69
13/06/2022 06:05:00 AM,78
13/06/2022 06:10:00 AM,75
13/06/2022 06:15:00 AM,84
13/06/2022 06:20:00 AM,90
13/06/2022 06:25:00 AM,75
13/06/2022 06:30:00 AM,81
13/06/2022 06:35:00 AM,138
13/06/2022 06:40:00 AM,102
13/06/2022 06:45:00 AM,132
13/06/2022 06:50:00 AM,129
13/06/2022 06:55:00 AM,168
13/06/2022 07:00:00 AM,186
13/06/2022 07:05:00 AM,189
13/06/2022 07:10:00 AM,189
13/06/2022 07:15:00 AM,144
13/06/2022 07:20:00 AM,183
13/06/2022 07:25:00 AM,252
13/06/2022 07:30:00 AM,279
13/06/2022 07:35:00 AM,267
13/06/2022 07:40:00 AM,231
13/06/2022 07:45:00 AM,321
13/06/2022 07:50:00 AM,306
13/06/2022 07:55:00 AM,336
13/06/2022 08:00:00 AM,333
13/06/2022 08:05:00 AM,372
13/06/2022 08:10:00 AM,414
13/06/2022 08:15:00 AM,453
13/06/2022 08:20:00 AM,540
13/06/2022 08:25:00 AM,393
13/06/2022 08:30:00 AM,489
13/06/2022 08:35:00 AM,516
13/06/2022 08:40:00 AM,540
13/06/2022 08:45:00 AM,522
13/06/2022 08:50:00 AM,678
13/06/2022 08:55:00 AM,561
13/06/2022 09:00:00 AM,645
13/06/2022 09:05:00 AM,603
13/06/2022 09:10:00 AM,672
13/06/2022 09:15:00 AM,765
13/06/2022 09:20:00 AM,717
13/06/2022 09:25:00 AM,735
13/06/2022 09:30:00 AM,801
13/06/2022 09:35:00 AM,819
13/06/2022 09:40:00 AM,882
13/06/2022 09:45:00 AM,804
13/06/2022 09:50:00 AM,849
13/06/2022 09:55:00 AM,825
13/06/2022 10:00:00 AM,897
13/06/2022 10:05:00 AM,879
13/06/2022 10:10:00 AM,990
13/06/2022 10:15:00 AM,1008
13/06/2022 10:20:00 AM,939
13/06/2022 10:25:00 AM,990
13/06/2022 10:30:00 AM,1122
13/06/2022 10:35:00 AM,1068
13/06/2022 10:40:00 AM,1110
13/06/2022 10:45:00 AM,1107
13/06/2022 10:50:00 AM,1197
13/06/2022 10:55:00 AM,1146
13/06/2022 11:00:00 AM,1149
13/06/2022 11:05:00 AM,1086
13/06/2022 11:10:00 AM,1269
13/06/2022 11:15:00 AM,1359
13/06/2022 11:20:00 AM,1239
13/06/2022 11:25:00 AM,1302
13/06/2022 11:30:00 AM,1377
13/06/2022 11:35:00 AM,1254
13/06/2022 11:40:00 AM,1173
13/06/2022 11:45:00 AM,1122
13/06/2022 11:50:00 AM,1239
13/06/2022 11:55:00 AM,1173
13/06/2022 12:00:00 PM,1164
13/06/2022 12:05:00 PM,1041
13/06/2022 12:10:00 PM,1065
13/06/2022 12:15:00 PM,1107
13/06/2022 12:20:00 PM,963
13/06/2022 12:25:00 PM,1068
13/06/2022 12:30:00 PM,1005
13/06/2022 12:35:00 PM,1080
13/06/2022 12:40:00 PM,975
13/06/2022 12:45:00 PM,996
13/06/2022 12:50:00 PM,1110
13/06/2022 12:55:00 PM,1053
13/06/2022 01:00:00 PM,1104
13/06/2022 01:05:00 PM,1029
13/06/2022 01:10:00 PM,1056
13/06/2022 01:15:00 PM,978
13/06/2022 01:20:00 PM,1149
13/06/2022 01:25:00 PM,1164
13/06/2022 01:30:00 PM,1080
13/06/2022 01:35:00 PM,993
13/06/2022 01:40:00 PM,984
13/06/2022 01:45:00 PM,933
13/06/2022 01:50:00 PM,1065
13/06/2022 01:55:00 PM,987
13/06/2022 02:00:00 PM,1074
13/06/2022 02:05:00 PM,1014
13/06/2022 02:10:00 PM,972
13/06/2022 02:15:00 PM,891
13/06/2022 02:20:00 PM,942
13/06/2022 02:25:00 PM,849
13/06/2022 02:30:00 PM,807
13/06/2022 02:35:00 PM,909
13/06/2022 02:40:00 PM,843
13/06/2022 02:45:00 PM,816
13/06/2022 02:50:00 PM,855
13/06/2022 02:55:00 PM,801
13/06/2022 03:00:00 PM,849
13/06/2022 03:05:00 PM,720
13/06/2022 03:10:00 PM,780
13/06/2022 03:15:00 PM,738
13/06/2022 03:20:00 PM,756
13/06/2022 03:25:00 PM,861
13/06/2022 03:30:00 PM,822
13/06/2022 03:35:00 PM,687
13/06/2022 03:40:00 PM,720
13/06/2022 03:45:00 PM,699
13/06/2022 03:50:00 PM,801
13/06/2022 03:55:00 PM,990
13/06/2022 04:00:00 PM,1332
13/06/2022 04:05:00 PM,1437
13/06/2022 04:10:00 PM,1062
13/06/2022 04:15:00 PM,1542
13/06/2022 04:20:00 PM,1227
13/06/2022 04:25:00 PM,1227
13/06/2022 04:30:00 PM,1518
13/06/2022 04:35:00 PM,1251
13/06/2022 04:40:00 PM,1104
13/06/2022 04:45:00 PM,1002
13/06/2022 04:50:00 PM,822
13/06/2022 04:55:00 PM,1104
13/06/2022 05:00:00 PM,981
13/06/2022 05:05:00 PM,879
13/06/2022 05:10:00 PM,969
13/06/2022 05:15:00 PM,1023
13/06/2022 05:20:00 PM,948
13/06/2022 05:25:00 PM,906
13/06/2022 05:30:00 PM,933
13/06/2022 05:35:00 PM,771
13/06/2022 05:40:00 PM,900
13/06/2022 05:45:00 PM,675
13/06/2022 05:50:00 PM,834
13/06/2022 05:55:00 PM,819
13/06/2022 06:00:00 PM,798
13/06/2022 06:05:00 PM,690
13/06/2022 06:10:00 PM,807
13/06/2022 06:15:00 PM,816
13/06/2022 06:20:00 PM,786
13/06/2022 06:25:00 PM,816
13/06/2022 06:30:00 PM,780
13/06/2022 06:35:00 PM,846
13/06/2022 06:40:00 PM,747
13/06/2022 06:45:00 PM,750
13/06/2022 06:50:00 PM,918
13/06/2022 06:55:00 PM,738
13/06/2022 07:00:00 PM,828
13/06/2022 07:05:00 PM,747
13/06/2022 07:10:00 PM,888
13/06/2022 07:15:00 PM,798
13/06/2022 07:20:00 PM,864
13/06/2022 07:25:00 PM,843
13/06/2022 07:30:00 PM,849
13/06/2022 07:35:00 PM,966
13/06/2022 07:40:00 PM,900
13/06/2022 07:45:00 PM,1053
13/06/2022 07:50:00 PM,1101
13/06/2022 07:55:00 PM,1110
13/06/2022 08:00:00 PM,1188
13/06/2022 08:05:00 PM,1071
13/06/2022 08:10:00 PM,978
13/06/2022 08:15:00 PM,1086
13/06/2022 08:20:00 PM,1110
13/06/2022 08:25:00 PM,1074
13/06/2022 08:30:00 PM,1242
13/06/2022 08:35:00 PM,1212
13/06/2022 08:40:00 PM,1224
13/06/2022 08:45:00 PM,1302
13/06/2022 08:50:00 PM,1311
13/06/2022 08:55:00 PM,1227
13/06/2022 09:00:00 PM,1299
13/06/2022 09:05:00 PM,1296
13/06/2022 09:10:00 PM,1278
13/06/2022 09:15:00 PM,1407
13/06/2022 09:20:00 PM,1467
13/06/2022 09:25:00 PM,1224
13/06/2022 09:30:00 PM,1374
13/06/2022 09:35:00 PM,1314
13/06/2022 09:40:00 PM,1299
13/06/2022 09:45:00 PM,1221
13/06/2022 09:50:00 PM,1164
13/06/2022 09:55:00 PM,1173
13/06/2022 10:00:00 PM,1176
13/06/2022 10:05:00 PM,1194
13/06/2022 10:10:00 PM,1239
13/06/2022 10:15:00 PM,1107
13/06/2022 10:20:00 PM,1137
13/06/2022 10:25:00 PM,1077
13/06/2022 10:30:00 PM,891
13/06/2022 10:35:00 PM,954
13/06/2022 10:40:00 PM,996
13/06/2022 10:45:00 PM,1005
13/06/2022 10:50:00 PM,870
13/06/2022 10:55:00 PM,816
13/06/2022 11:00:00 PM,777
13/06/2022 11:05:00 PM,684
13/06/2022 11:10:00 PM,639
13/06/2022 11:15:00 PM,669
13/06/2022 11:20:00 PM,693
13/06/2022 11:25:00 PM,576
13/06/2022 11:30:00 PM,546
13/06/2022 11:35:00 PM,588
13/06/2022 11:40:00 PM,504
13/06/2022 11:45:00 PM,450
13/06/2022 11:50:00 PM,510
13/06/2022 11:55:00 PM,417
14/06/2022,417
14/06/2022 12:05:00 AM,351
14/06/2022 12:10:00 AM,378
14/06/2022 12:15:00 AM,336
14/06/2022 12:20:00 AM,279
14/06/2022 12:25:00 AM,267
14/06/2022 12:30:00 AM,240
14/06/2022 12:35:00 AM,207
14/06/2022 12:40:00 AM,231
14/06/2022 12:45:00 AM,249
14/06/2022 12:50:00 AM,168
14/06/2022 12:55:00 AM,213
14/06/2022 01:00:00 AM,195
14/06/2022 01:05:00 AM,123
14/06/2022 01:10:00 AM,138
14/06/2022 01:15:00 AM,141
14/06/2022 01:20:00 AM,102
14/06/2022 01:25:00 AM,117
14/06/2022 01:30:00 AM,93
14/06/2022 01:35:00 AM,105
14/06/2022 01:40:00 AM,81
14/06/2022 01:45:00 AM,57
14/06/2022 01:50:00 AM,78
14/06/2022 01:55:00 AM,66
14/06/2022 02:00:00 AM,72
14/06/2022 02:05:00 AM,69
14/06/2022 02:10:00 AM,72
14/06/2022 02:15:00 AM,60
14/06/2022 02:20:00 AM,48
14/06/2022 02:25:00 AM,69
14/06/2022 02:30:00 AM,33
14/06/2022 02:35:00 AM,51
14/06/2022 02:40:00 AM,30
14/06/2022 02:45:00 AM,57
14/06/2022 02:50:00 AM,42
14/06/2022 02:55:00 AM,30
14/06/2022 03:00:00 AM,24
14/06/2022 03:05:00 AM,48
14/06/2022 03:10:00 AM,15
14/06/2022 03:15:00 AM,39
14/06/2022 03:20:00 AM,30
14/06/2022 03:25:00 AM,42
14/06/2022 03:30:00 AM,39
14/06/2022 03:35:00 AM,27
14/06/2022 03:40:00 AM,12
14/06/2022 03:45:00 AM,33
14/06/2022 03:50:00 AM,9
14/06/2022 03:55:00 AM,18
14/06/2022 04:00:00 AM,15
14/06/2022 04:05:00 AM,21
14/06/2022 04:10:00 AM,33
14/06/2022 04:15:00 AM,24
14/06/2022 04:20:00 AM,27
14/06/2022 04:25:00 AM,18
14/06/2022 04:30:00 AM,24
14/06/2022 04:35:00 AM,12
14/06/2022 04:40:00 AM,21
14/06/2022 04:45:00 AM,39
14/06/2022 04:50:00 AM,30
14/06/2022 04:55:00 AM,39
14/06/2022 05:00:00 AM,36
14/06/2022 05:05:00 AM,42
14/06/2022 05:10:00 AM,36
14/06/2022 05:15:00 AM,42
14/06/2022 05:20:00 AM,39
14/06/2022 05:25:00 AM,63
14/06/2022 05:30:00 AM,84
14/06/2022 05:35:00 AM,96
14/06/2022 05:40:00 AM,108
14/06/2022 05:45:00 AM,96
14/06/2022 05:50:00 AM,72
14/06/2022 05:55:00 AM,111
14/06/2022 06:00:00 AM,111
14/06/2022 06:05:00 AM,138
14/06/2022 06:10:00 AM,117
14/06/2022 06:15:00 AM,111
14/06/2022 06:20:00 AM,183
14/06/2022 06:25:00 AM,198
14/06/2022 06:30:00 AM,162
14/06/2022 06:35:00 AM,192
14/06/2022 06:40:00 AM,201
14/06/2022 06:45:00 AM,189
14/06/2022 06:50:00 AM,210
14/06/2022 06:55:00 AM,282
14/06/2022 07:00:00 AM,300
14/06/2022 07:05:00 AM,276
14/06/2022 07:10:00 AM,312
14/06/2022 07:15:00 AM,312
14/06/2022 07:20:00 AM,387
14/06/2022 07:25:00 AM,363
14/06/2022 07:30:00 AM,315
14/06/2022 07:35:00 AM,441
14/06/2022 07:40:00 AM,420
14/06/2022 07:45:00 AM,450
14/06/2022 07:50:00 AM,423
14/06/2022 07:55:00 AM,405
14/06/2022 08:00:00 AM,450
14/06/2022 08:05:00 AM,516
14/06/2022 08:10:00 AM,537
14/06/2022 08:15:00 AM,522
14/06/2022 08:20:00 AM,660
14/06/2022 08:25:00 AM,654
14/06/2022 08:30:00 AM,693
14/06/2022 08:35:00 AM,723
14/06/2022 08:40:00 AM,702
14/06/2022 08:45:00 AM,660
14/06/2022 08:50:00 AM,768
14/06/2022 08:55:00 AM,747
14/06/2022 09:00:00 AM,735
14/06/2022 09:05:00 AM,678
14/06/2022 09:10:00 AM,819
14/06/2022 09:15:00 AM,795
14/06/2022 09:20:00 AM,876
14/06/2022 09:25:00 AM,831
14/06/2022 09:30:00 AM,930
14/06/2022 09:35:00 AM,888
14/06/2022 09:40:00 AM,888
14/06/2022 09:45:00 AM,975
14/06/2022 09:50:00 AM,933
14/06/2022 09:55:00 AM,1023
14/06/2022 10:00:00 AM,945
14/06/2022 10:05:00 AM,939
14/06/2022 10:10:00 AM,1101
14/06/2022 10:15:00 AM,975
14/06/2022 10:20:00 AM,978
14/06/2022 10:25:00 AM,1026
14/06/2022 10:30:00 AM,1143
14/06/2022 10:35:00 AM,1143
14/06/2022 10:40:00 AM,1239
14/06/2022 10:45:00 AM,1179
14/06/2022 10:50:00 AM,1314
14/06/2022 10:55:00 AM,1152
14/06/2022 11:00:00 AM,1224
14/06/2022 11:05:00 AM,1077
14/06/2022 11:10:00 AM,1131
14/06/2022 11:15:00 AM,1266
14/06/2022 11:20:00 AM,1239
14/06/2022 11:25:00 AM,1320
14/06/2022 11:30:00 AM,1293
14/06/2022 11:35:00 AM,1518
14/06/2022 11:40:00 AM,1353
14/06/2022 11:45:00 AM,1392
14/06/2022 11:50:00 AM,1317
14/06/2022 11:55:00 AM,1368
14/06/2022 12:00:00 PM,1188
14/06/2022 12:05:00 PM,1224
14/06/2022 12:10:00 PM,1290
14/06/2022 12:15:00 PM,1206
14/06/2022 12:20:00 PM,1233
14/06/2022 12:25:00 PM,1227
14/06/2022 12:30:00 PM,1071
14/06/2022 12:35:00 PM,1170
14/06/2022 12:40:00 PM,1098
14/06/2022 12:45:00 PM,1284
14/06/2022 12:50:00 PM,1014
14/06/2022 12:55:00 PM,1209
14/06/2022 01:00:00 PM,999
14/06/2022 01:05:00 PM,951
14/06/2022 01:10:00 PM,1356
14/06/2022 01:15:00 PM,1116
14/06/2022 01:20:00 PM,1113
14/06/2022 01:25:00 PM,1089
14/06/2022 01:30:00 PM,1143
14/06/2022 01:35:00 PM,1059
14/06/2022 01:40:00 PM,1008
14/06/2022 01:45:00 PM,1176
14/06/2022 01:50:00 PM,1227
14/06/2022 01:55:00 PM,1101
14/06/2022 02:00:00 PM,1029
14/06/2022 02:05:00 PM,930
14/06/2022 02:10:00 PM,891
14/06/2022 02:15:00 PM,1050
14/06/2022 02:20:00 PM,873
14/06/2022 02:25:00 PM,915
14/06/2022 02:30:00 PM,888
14/06/2022 02:35:00 PM,984
14/06/2022 02:40:00 PM,855
14/06/2022 02:45:00 PM,837
14/06/2022 02:50:00 PM,879
14/06/2022 02:55:00 PM,936
14/06/2022 03:00:00 PM,891
14/06/2022 03:05:00 PM,861
14/06/2022 03:10:00 PM,912
14/06/2022 03:15:00 PM,864
14/06/2022 03:20:00 PM,801
14/06/2022 03:25:00 PM,1008
14/06/2022 03:30:00 PM,984
14/06/2022 03:35:00 PM,930
14/06/2022 03:40:00 PM,972
14/06/2022 03:45:00 PM,1044
14/06/2022 03:50:00 PM,960
14/06/2022 03:55:00 PM,1095
14/06/2022 04:00:00 PM,1026
14/06/2022 04:05:00 PM,990
14/06/2022 04:10:00 PM,909
14/06/2022 04:15:00 PM,957
14/06/2022 04:20:00 PM,972
14/06/2022 04:25:00 PM,1005
14/06/2022 04:30:00 PM,1002
14/06/2022 04:35:00 PM,816
14/06/2022 04:40:00 PM,882
14/06/2022 04:45:00 PM,975
14/06/2022 04:50:00 PM,1092
14/06/2022 04:55:00 PM,891
14/06/2022 05:00:00 PM,813
14/06/2022 05:05:00 PM,840
14/06/2022 05:10:00 PM,930
14/06/2022 05:15:00 PM,894
14/06/2022 05:20:00 PM,972
14/06/2022 05:25:00 PM,981
14/06/2022 05:30:00 PM,1011
14/06/2022 05:35:00 PM,945
14/06/2022 05:40:00 PM,1008
14/06/2022 05:45:00 PM,960
14/06/2022 05:50:00 PM,1002
14/06/2022 05:55:00 PM,888
14/06/2022 06:00:00 PM,1065
14/06/2022 06:05:00 PM,870
14/06/2022 06:10:00 PM,891
14/06/2022 06:15:00 PM,933
14/06/2022 06:20:00 PM,858
14/06/2022 06:25:00 PM,879
14/06/2022 06:30:00 PM,849
14/06/2022 06:35:00 PM,957
14/06/2022 06:40:00 PM,882
14/06/2022 06:45:00 PM,936
14/06/2022 06:50:00 PM,849
14/06/2022 06:55:00 PM,891
14/06/2022 07:00:00 PM,987
14/06/2022 07:05:00 PM,894
14/06/2022 07:10:00 PM,882
14/06/2022 07:15:00 PM,978
14/06/2022 07:20:00 PM,945
14/06/2022 07:25:00 PM,930
14/06/2022 07:30:00 PM,897
14/06/2022 07:35:00 PM,1011
14/06/2022 07:40:00 PM,975
14/06/2022 07:45:00 PM,855
14/06/2022 07:50:00 PM,912
14/06/2022 07:55:00 PM,909
14/06/2022 08:00:00 PM,933
14/06/2022 08:05:00 PM,951
14/06/2022 08:10:00 PM,978
14/06/2022 08:15:00 PM,1116
14/06/2022 08:20:00 PM,1014
14/06/2022 08:25:00 PM,1113
14/06/2022 08:30:00 PM,1074
14/06/2022 08:35:00 PM,912
14/06/2022 08:40:00 PM,1005
14/06/2022 08:45:00 PM,1011
14/06/2022 08:50:00 PM,1035
14/06/2022 08:55:00 PM,981
14/06/2022 09:00:00 PM,975
14/06/2022 09:05:00 PM,933
14/06/2022 09:10:00 PM,1098
14/06/2022 09:15:00 PM,897
14/06/2022 09:20:00 PM,1161
14/06/2022 09:25:00 PM,1026
14/06/2022 09:30:00 PM,1077
14/06/2022 09:35:00 PM,1047
14/06/2022 09:40:00 PM,1080
14/06/2022 09:45:00 PM,1011
14/06/2022 09:50:00 PM,996
14/06/2022 09:55:00 PM,960
14/06/2022 10:00:00 PM,948
14/06/2022 10:05:00 PM,1032
14/06/2022 10:10:00 PM,966
14/06/2022 10:15:00 PM,912
14/06/2022 10:20:00 PM,834
14/06/2022 10:25:00 PM,816
14/06/2022 10:30:00 PM,825
14/06/2022 10:35:00 PM,840
14/06/2022 10:40:00 PM,738
14/06/2022 10:45:00 PM,723
14/06/2022 10:50:00 PM,690
14/06/2022 10:55:00 PM,726
14/06/2022 11:00:00 PM,603
14/06/2022 11:05:00 PM,609
14/06/2022 11:10:00 PM,585
14/06/2022 11:15:00 PM,657
14/06/2022 11:20:00 PM,519
14/06/2022 11:25:00 PM,591
14/06/2022 11:30:00 PM,564
14/06/2022 11:35:00 PM,513
14/06/2022 11:40:00 PM,414
14/06/2022 11:45:00 PM,510
14/06/2022 11:50:00 PM,438
14/06/2022 11:55:00 PM,396
15/06/2022,345
15/06/2022 12:05:00 AM,303
15/06/2022 12:10:00 AM,297
15/06/2022 12:15:00 AM,267
15/06/2022 12:20:00 AM,264
15/06/2022 12:25:00 AM,252
15/06/2022 12:30:00 AM,207
15/06/2022 12:35:00 AM,225
15/06/2022 12:40:00 AM,180
15/06/2022 12:45:00 AM,189
15/06/2022 12:50:00 AM,165
15/06/2022 12:55:00 AM,117
15/06/2022 01:00:00 AM,129
15/06/2022 01:05:00 AM,144
15/06/2022 01:10:00 AM,96
15/06/2022 01:15:00 AM,138
15/06/2022 01:20:00 AM,108
15/06/2022 01:25:00 AM,120
15/06/2022 01:30:00 AM,132
15/06/2022 01:35:00 AM,96
